datetime,lat,lon,county,state,hail_size,hail,temp_2m,dewpoint_2m,rh,wind_10m,wind_100m,shear,wind_max,precipitation,pressure,cloudcover,month,hour,prob_twin,prob_xgb
2023-07-24 01:25:00,42.36,-97.6,PIERCE,NEBRASKA,2.0,1,23.5,16.9,66,19.2,34.8,15.599999999999998,34.8,0.0,955.8,27,7,1,0.289,0.04376458376646042
2023-05-27 17:06:00,41.19,-103.89,KIMBALL,NEBRASKA,1.0,1,21.3,9.4,47,24.4,32.0,7.600000000000001,32.0,0.0,844.5,46,5,17,0.435,0.004769870080053806
2023-07-28 16:59:00,41.31,-96.15,DOUGLAS,NEBRASKA,1.0,1,35.4,25.1,56,5.1,6.2,1.1000000000000005,6.2,0.0,970.2,1,7,16,0.365,0.04106353968381882
2023-09-21 19:25:00,40.04,-100.4,RED WILLOW,NEBRASKA,1.75,1,21.4,14.3,64,20.1,35.8,15.699999999999996,35.8,0.0,923.9,10,9,19,0.309,0.01986822485923767
2023-08-05 19:30:00,40.23,-100.83,HITCHCOCK,NEBRASKA,0.88,1,24.7,17.5,64,20.8,30.7,9.899999999999999,30.7,0.0,926.6,98,8,19,0.303,0.013658949173986912
2023-08-10 18:30:00,40.44,-98.4,ADAMS,NEBRASKA,1.75,1,29.8,19.1,53,18.2,28.2,10.0,28.2,0.0,942.6,97,8,18,0.406,0.012774139642715454
2023-07-08 15:30:00,41.2445,-103.66,KIMBALL,NEBRASKA,1.0,1,18.5,12.6,69,14.7,19.3,4.600000000000001,19.3,1.2,860.3,99,7,15,0.244,0.004769870080053806
2023-05-05 19:10:00,40.47,-99.69,GOSPER,NEBRASKA,1.75,1,24.6,10.9,42,19.1,27.9,8.799999999999997,27.9,0.1,920.3,90,5,19,0.474,0.004769870080053806
2023-07-16 15:58:00,42.8079,-102.9271,DAWES,NEBRASKA,1.0,1,28.2,11.0,34,11.2,15.3,4.100000000000001,15.3,0.0,900.1,24,7,15,0.468,0.013658949173986912
2023-05-07 03:14:00,41.77,-98.81,GARFIELD,NEBRASKA,1.0,1,12.4,9.8,84,10.1,18.9,8.799999999999999,18.9,0.0,933.5,98,5,3,0.11,0.0044272281229496
2023-10-02 17:33:00,42.9,-102.75,SHERIDAN,NEBRASKA,1.0,1,27.1,12.6,41,12.4,16.8,4.4,16.8,0.0,896.5,64,10,17,0.42,0.013658949173986912
2024-07-06 14:10:00,40.56,-98.8,KEARNEY,NEBRASKA,1.5,1,26.3,17.2,57,10.2,13.6,3.4000000000000004,13.6,0.0,941.2,65,7,14,0.331,0.013658949173986912
2024-07-29 18:28:00,42.98,-100.28,CHERRY,NEBRASKA,0.88,1,31.9,15.0,36,16.6,22.2,5.599999999999998,22.2,0.0,924.0,22,7,18,0.52,0.012003092095255852
2024-07-06 15:20:00,40.32,-98.9,FRANKLIN,NEBRASKA,0.75,1,26.5,16.0,53,15.7,21.8,6.100000000000001,21.8,0.0,937.8,94,7,15,0.376,0.013658949173986912
2024-08-26 15:40:00,40.0075,-101.0594,HITCHCOCK,NEBRASKA,0.75,1,33.3,14.7,33,1.9,2.9,1.0,2.9,0.0,918.5,6,8,15,0.464,0.012774139642715454
2024-05-21 01:39:00,40.66,-100.03,FRONTIER,NEBRASKA,1.0,1,15.1,14.0,93,26.1,42.3,16.199999999999996,42.3,0.1,913.0,100,5,1,0.113,0.011506267823278904
2024-08-06 16:31:00,41.5853,-103.8734,BANNER,NEBRASKA,1.2,1,33.5,12.1,27,19.2,23.3,4.100000000000001,23.3,0.0,865.5,33,8,16,0.64,0.012003092095255852
2024-06-25 21:20:00,41.68,-97.5,PLATTE,NEBRASKA,1.0,1,22.1,21.1,94,10.5,21.1,10.600000000000001,21.1,0.1,949.9,100,6,21,0.029,0.012774139642715454
2024-04-26 16:02:00,40.33,-95.67,NEMAHA,NEBRASKA,2.75,1,26.3,12.6,43,39.0,54.8,15.799999999999997,54.8,0.1,963.9,16,4,16,0.649,0.03872102499008179
2024-07-31 14:38:00,40.25,-99.9,FURNAS,NEBRASKA,1.0,1,32.7,17.7,41,10.1,12.1,2.0,12.1,0.0,936.6,95,7,14,0.427,0.012774139642715454
2024-05-14 19:05:00,42.66,-99.63,ROCK,NEBRASKA,1.75,1,21.9,10.2,47,16.1,25.0,8.899999999999999,25.0,0.0,928.2,99,5,19,0.406,0.004769870080053806
2024-07-29 02:36:00,42.76,-98.45,HOLT,NEBRASKA,1.0,1,21.3,19.8,91,7.6,17.6,10.000000000000002,17.6,0.0,955.2,0,7,2,0.029,0.012003092095255852
2024-06-20 14:55:00,41.83,-103.67,SCOTTS BLUFF,NEBRASKA,1.25,1,30.0,15.1,40,19.5,24.5,5.0,24.5,0.0,885.4,59,6,14,0.448,0.013658949173986912
2024-06-25 19:09:00,42.51,-101.76,CHERRY,NEBRASKA,1.75,1,26.4,16.3,54,10.5,13.5,3.0,13.5,0.7,890.5,69,6,19,0.365,0.013658949173986912
2024-06-16 18:00:00,40.1591,-100.7302,RED WILLOW,NEBRASKA,3.5,1,30.0,17.6,48,20.2,28.5,8.3,28.5,0.0,915.1,100,6,18,0.445,0.012003092095255852
2024-07-19 18:22:00,40.3073,-100.9036,HITCHCOCK,NEBRASKA,1.0,1,28.6,16.9,49,13.2,16.5,3.3000000000000007,16.5,0.0,920.4,100,7,18,0.389,0.013658949173986912
2024-05-20 20:25:00,42.7,-97.35,CEDAR,NEBRASKA,1.25,1,20.0,16.3,80,15.7,25.9,10.2,25.9,1.6,959.9,65,5,20,0.172,0.013658949173986912
2024-06-07 19:30:00,40.5376,-98.9104,KEARNEY,NEBRASKA,2.0,1,28.5,19.0,56,15.5,26.0,10.5,26.0,0.0,931.7,85,6,19,0.364,0.012003092095255852
2024-05-19 14:20:00,40.09,-98.65,WEBSTER,NEBRASKA,0.88,1,21.9,15.4,66,23.9,32.1,8.200000000000003,32.1,0.0,948.4,54,5,14,0.28,0.013658949173986912
2024-05-06 11:39:00,40.26,-99.9,FURNAS,NEBRASKA,1.0,1,16.9,15.5,92,23.3,37.8,14.499999999999996,37.8,1.8,920.8,100,5,11,0.047,0.027356797829270363
2024-04-26 15:40:00,41.1433,-96.0647,SARPY,NEBRASKA,2.0,1,18.6,14.4,76,29.6,42.1,12.5,42.1,0.6,956.0,75,4,15,0.208,0.015142030082643032
2024-07-31 14:40:00,40.14,-99.83,FURNAS,NEBRASKA,1.0,1,33.3,18.1,41,9.4,11.5,2.0999999999999996,11.5,0.0,936.3,77,7,14,0.431,0.014788164757192135
2024-03-31 18:07:00,41.87,-103.66,SCOTTS BLUFF,NEBRASKA,0.88,1,13.4,2.7,48,23.8,31.2,7.399999999999999,31.2,0.0,868.7,70,3,18,0.396,0.003378035966306925
2024-06-16 19:03:00,40.1901,-100.7245,RED WILLOW,NEBRASKA,1.5,1,30.0,18.0,48,14.3,20.4,6.099999999999998,20.4,0.0,916.8,25,6,19,0.405,0.012003092095255852
2024-07-03 14:41:00,42.92,-101.7,CHERRY,NEBRASKA,1.0,1,18.6,15.6,83,12.6,16.6,4.000000000000002,16.6,11.2,903.5,100,7,14,0.218,0.013658949173986912
2024-07-03 18:02:00,40.66,-100.03,FRONTIER,NEBRASKA,1.0,1,26.0,15.9,54,16.1,22.1,6.0,22.1,0.0,923.0,78,7,18,0.368,0.013658949173986912
2024-05-20 22:48:00,40.3375,-101.3238,DUNDY,NEBRASKA,1.75,1,16.5,14.1,86,23.7,35.4,11.7,35.4,0.2,895.9,100,5,22,0.118,0.01848427765071392
2024-07-20 12:36:00,41.76,-103.23,MORRILL,NEBRASKA,2.0,1,25.8,13.5,47,13.3,16.1,2.8000000000000007,16.1,0.1,892.8,26,7,12,0.398,0.013658949173986912
2024-08-18 04:24:00,42.92,-99.2,BOYD,NEBRASKA,1.0,1,19.0,17.1,88,11.5,22.7,11.2,22.7,0.0,949.3,30,8,4,0.029,0.0537942536175251
2024-07-19 18:41:00,40.62,-101.98,CHASE,NEBRASKA,2.75,1,27.3,16.4,51,8.8,10.6,1.799999999999999,10.6,1.2,898.4,93,7,18,0.388,0.013658949173986912
2024-06-27 16:29:00,40.88,-101.38,PERKINS,NEBRASKA,1.25,1,25.7,19.6,69,15.5,20.3,4.800000000000001,20.3,2.1,892.5,100,6,16,0.263,0.012003092095255852
2024-05-23 17:59:00,40.85,-101.47,PERKINS,NEBRASKA,3.5,1,23.5,13.1,52,26.6,36.4,9.799999999999997,36.4,0.0,889.5,18,5,17,0.418,0.0060960943810641766
2024-05-19 05:33:00,40.92,-96.5009,LANCASTER,NEBRASKA,1.0,1,14.8,5.0,52,8.2,20.6,12.400000000000002,20.6,0.0,975.0,100,5,5,0.347,0.006775091402232647
2024-05-03 20:52:00,40.33,-99.04,FRANKLIN,NEBRASKA,0.88,1,16.0,14.1,88,12.4,21.7,9.299999999999999,21.7,4.2,932.2,99,5,20,0.05,0.004769870080053806
2024-04-26 15:42:00,41.0831,-96.0867,SARPY,NEBRASKA,1.75,1,19.1,14.7,75,29.2,40.6,11.400000000000002,40.6,0.9,955.0,58,4,15,0.218,0.024562157690525055
2024-06-02 13:40:00,41.353,-103.1429,CHEYENNE,NEBRASKA,1.75,1,24.4,10.2,41,9.2,10.4,1.200000000000001,10.4,0.8,862.5,92,6,13,0.432,0.004769870080053806
2024-05-20 18:50:00,40.92,-98.35,HALL,NEBRASKA,2.0,1,27.0,14.9,48,9.7,12.8,3.1000000000000014,12.8,0.0,941.1,49,5,18,0.394,0.013658949173986912
2024-05-23 15:17:00,41.45,-102.46,GARDEN,NEBRASKA,1.5,1,21.6,9.8,47,3.1,3.5,0.3999999999999999,3.5,1.3,885.4,92,5,15,0.404,0.004769870080053806
2024-05-29 15:49:00,41.41,-103.65,BANNER,NEBRASKA,0.75,1,23.1,10.9,46,18.7,24.1,5.400000000000002,24.1,0.3,854.4,100,5,15,0.415,0.004769870080053806
2024-06-02 12:40:00,41.54,-103.66,BANNER,NEBRASKA,2.0,1,26.6,3.2,22,13.1,15.8,2.700000000000001,15.8,0.0,853.7,46,6,12,0.808,0.004769870080053806
2024-05-23 21:04:00,40.3407,-100.4228,RED WILLOW,NEBRASKA,0.75,1,21.6,14.3,63,23.8,40.9,17.099999999999998,40.9,0.0,908.1,13,5,21,0.326,0.017528071999549866
2023-08-05 15:31:00,39.9,-102.39,YUMA,COLORADO,1.5,1,27.1,15.4,49,10.8,12.8,2.0,12.8,0.0,886.9,62,8,15,0.387,0.013658949173986912
2023-07-08 14:30:00,40.28,-102.25,YUMA,COLORADO,1.75,1,22.3,13.9,59,23.7,29.9,6.199999999999999,29.9,0.1,891.0,44,7,14,0.347,0.0060960943810641766
2023-06-21 19:46:00,39.72,-104.99,DENVER,COLORADO,1.25,1,25.5,11.5,42,6.0,8.4,2.4000000000000004,8.4,0.0,841.9,43,6,19,0.419,0.0060960943810641766
2023-06-12 11:38:00,38.45,-105.21,FREMONT,COLORADO,2.0,1,14.3,11.4,83,10.9,13.6,2.6999999999999993,13.6,0.0,839.1,71,6,11,0.121,0.004486005287617445
2023-07-20 13:43:00,38.84,-104.68,EL PASO,COLORADO,1.25,1,24.6,12.6,47,17.4,19.4,2.0,19.4,0.0,821.7,38,7,13,0.395,0.0060960943810641766
2023-06-21 20:26:00,39.67,-105.21,JEFFERSON,COLORADO,2.0,1,19.6,12.4,63,8.0,12.3,4.300000000000001,12.3,0.3,798.9,13,6,20,0.274,0.004769870080053806
2023-05-10 16:38:00,39.99,-103.85,ADAMS,COLORADO,2.5,1,22.0,7.3,39,9.7,11.8,2.1000000000000014,11.8,0.0,855.0,70,5,16,0.412,0.004486005287617445
2023-07-31 19:24:00,38.92,-104.78,EL PASO,COLORADO,1.0,1,22.9,15.9,65,15.0,22.7,7.699999999999999,22.7,0.0,809.8,98,7,19,0.278,0.013658949173986912
2023-06-11 16:28:00,39.45,-104.46,ELBERT,COLORADO,0.88,1,16.9,9.4,61,15.3,18.8,3.5,18.8,1.2,818.5,99,6,16,0.295,0.0044272281229496
2023-06-09 18:11:00,40.12,-102.72,YUMA,COLORADO,0.75,1,24.5,9.1,38,12.9,15.7,2.799999999999999,15.7,0.0,875.1,100,6,18,0.425,0.004769870080053806
2023-08-05 15:35:00,39.95,-102.28,YUMA,COLORADO,1.75,1,27.8,15.0,46,9.9,11.8,1.9000000000000004,11.8,0.0,888.7,44,8,15,0.404,0.013658949173986912
2023-07-06 16:19:00,39.51,-104.52,ELBERT,COLORADO,0.88,1,20.6,13.3,63,2.7,3.4,0.6999999999999997,3.4,0.0,817.6,85,7,16,0.275,0.004769870080053806
2023-07-13 14:00:00,38.73,-103.42,LINCOLN,COLORADO,2.2,1,24.8,17.8,65,29.8,36.6,6.800000000000001,36.6,3.0,855.9,100,7,14,0.34,0.013658949173986912
2023-07-15 19:23:00,39.9412,-102.2422,YUMA,COLORADO,0.75,1,28.5,11.4,35,18.8,24.7,5.899999999999999,24.7,0.0,889.5,70,7,19,0.494,0.013658949173986912
2023-06-21 17:00:00,39.95,-103.22,WASHINGTON,COLORADO,1.75,1,24.0,16.2,62,9.0,11.0,2.0,11.0,0.6,860.9,90,6,17,0.299,0.013658949173986912
2023-07-31 19:15:00,38.9,-104.78,EL PASO,COLORADO,1.0,1,22.9,15.9,65,15.0,22.7,7.699999999999999,22.7,0.0,815.1,98,7,19,0.278,0.013658949173986912
2023-06-22 13:51:00,39.63,-105.15,JEFFERSON,COLORADO,1.75,1,25.8,10.1,37,7.1,9.9,2.8000000000000007,9.9,0.0,830.5,67,6,13,0.426,0.0060960943810641766
2023-06-22 13:38:00,39.65,-105.19,JEFFERSON,COLORADO,1.25,1,26.0,10.4,38,7.2,9.2,1.9999999999999991,9.2,0.0,828.2,45,6,13,0.426,0.0060960943810641766
2023-08-07 13:40:00,40.62,-103.7,WELD,COLORADO,1.25,1,24.4,13.6,51,4.0,4.5,0.5,4.5,0.0,865.5,60,8,13,0.368,0.013658949173986912
2023-07-06 18:50:00,38.86,-103.4,LINCOLN,COLORADO,3.5,1,25.2,13.3,48,17.1,21.2,4.099999999999998,21.2,0.0,853.4,83,7,18,0.402,0.013658949173986912
2023-08-05 14:05:00,39.62,-103.58,WASHINGTON,COLORADO,1.5,1,26.9,11.4,38,12.3,15.2,2.8999999999999986,15.2,0.0,851.7,96,8,14,0.428,0.013658949173986912
2023-06-21 20:42:00,39.72,-104.95,DENVER,COLORADO,1.0,1,23.9,14.8,57,12.7,17.2,4.5,17.2,0.0,840.0,3,6,20,0.332,0.013658949173986912
2023-05-10 15:07:00,39.46,-104.59,ELBERT,COLORADO,1.75,1,17.2,5.7,47,12.1,14.8,2.700000000000001,14.8,0.0,809.6,91,5,15,0.372,0.003378035966306925
2023-07-18 17:10:00,40.94,-102.39,SEDGWICK,COLORADO,1.0,1,30.7,16.3,42,8.7,9.5,0.8000000000000007,9.5,0.8,895.4,100,7,17,0.441,0.012003092095255852
2023-08-05 13:15:00,38.98,-104.85,EL PASO,COLORADO,1.0,1,21.6,10.8,50,13.8,18.8,5.0,18.8,0.0,804.9,49,8,13,0.369,0.004769870080053806
2023-07-21 17:22:00,40.61,-103.84,WELD,COLORADO,1.0,1,26.2,12.4,42,5.4,6.5,1.0999999999999996,6.5,0.0,863.3,84,7,17,0.418,0.013658949173986912
2023-08-08 17:00:00,39.9316,-102.7083,YUMA,COLORADO,4.0,1,26.0,15.3,52,11.2,14.0,2.8000000000000007,14.0,0.0,873.4,73,8,17,0.367,0.013658949173986912
2023-08-28 17:45:00,39.94,-104.11,ADAMS,COLORADO,1.0,1,22.5,13.9,58,23.4,29.8,6.400000000000002,29.8,1.1,861.2,89,8,17,0.365,0.0060960943810641766
2023-05-10 14:20:00,38.84,-105.17,TELLER,COLORADO,1.0,1,12.8,-1.6,37,13.6,19.1,5.500000000000002,19.1,0.3,725.7,89,5,14,0.411,0.003378035966306925
2023-07-07 16:40:00,38.75,-105.18,TELLER,COLORADO,1.75,1,17.3,4.7,43,9.7,13.0,3.3000000000000007,13.0,0.5,725.8,93,7,16,0.397,0.003378035966306925
2023-05-26 13:32:00,39.82,-105.14,JEFFERSON,COLORADO,0.75,1,18.9,11.6,63,10.6,12.4,1.8000000000000007,12.4,0.0,836.4,76,5,13,0.274,0.004769870080053806
2023-07-07 14:23:00,38.91,-104.72,EL PASO,COLORADO,1.0,1,20.8,10.0,50,7.3,8.4,1.1000000000000005,8.4,0.5,801.5,83,7,14,0.371,0.004769870080053806
2023-06-28 19:54:00,40.93,-103.23,LOGAN,COLORADO,2.0,1,27.1,11.1,37,20.8,28.5,7.699999999999999,28.5,0.0,861.2,51,6,19,0.636,0.013658949173986912
2023-08-05 14:08:00,38.78,-104.55,EL PASO,COLORADO,2.5,1,25.4,13.6,48,11.0,12.2,1.1999999999999993,12.2,0.5,821.8,65,8,14,0.394,0.013658949173986912
2023-05-09 22:20:00,40.05,-105.03,WELD,COLORADO,2.0,1,12.7,10.4,86,13.3,23.3,10.0,23.3,2.1,841.6,42,5,22,0.111,0.004486005287617445
2023-07-21 20:52:00,39.07,-104.8,EL PASO,COLORADO,1.0,1,21.4,8.9,45,8.8,13.3,4.5,13.3,0.0,786.8,59,7,20,0.392,0.004486005287617445
2023-08-03 16:05:00,39.27,-104.18,ELBERT,COLORADO,1.2,1,27.1,11.1,37,13.5,16.0,2.5,16.0,0.9,823.7,59,8,16,0.511,0.013658949173986912
2023-05-09 22:18:00,40.09,-105.0,WELD,COLORADO,2.0,1,12.4,10.3,87,10.6,18.6,8.000000000000002,18.6,1.0,844.1,32,5,22,0.034,0.004486005287617445
2023-07-10 16:07:00,39.34,-102.26,KIT CARSON,COLORADO,0.88,1,30.8,19.3,50,18.3,24.2,5.899999999999999,24.2,0.0,878.0,57,7,16,0.405,0.012774139642715454
2023-05-10 14:59:00,39.62,-104.78,ARAPAHOE,COLORADO,1.5,1,15.9,7.1,56,8.4,10.2,1.799999999999999,10.2,0.0,823.7,83,5,14,0.316,0.003378035966306925
2024-08-20 18:45:00,38.9,-104.54,EL PASO,COLORADO,0.75,1,25.4,8.0,33,16.1,19.8,3.6999999999999993,19.8,0.0,812.6,62,8,18,0.477,0.004769870080053806
2024-05-30 20:25:00,40.05,-105.03,WELD,COLORADO,0.88,1,21.9,5.4,34,3.6,4.8,1.1999999999999997,4.8,0.1,845.9,35,5,20,0.488,0.0044272281229496
2024-05-30 22:17:00,39.69,-104.84,ARAPAHOE,COLORADO,1.0,1,15.1,9.7,70,30.2,47.7,17.500000000000004,47.7,0.0,832.0,6,5,22,0.262,0.009185969829559326
2024-08-21 16:08:00,37.58,-106.15,RIO GRANDE,COLORADO,0.88,1,21.7,9.6,46,8.9,13.2,4.299999999999999,13.2,0.4,782.9,99,8,16,0.393,0.004769870080053806
2024-06-08 16:50:00,38.9519,-102.7528,CHEYENNE,COLORADO,2.0,1,28.0,15.1,45,14.0,17.1,3.1000000000000014,17.1,0.0,865.0,93,6,16,0.407,0.013658949173986912
2024-06-01 16:27:00,40.62,-103.24,LOGAN,COLORADO,1.25,1,25.3,9.1,36,10.8,13.1,2.299999999999999,13.1,0.0,879.5,48,6,16,0.492,0.004769870080053806
2024-08-22 17:27:00,39.4039,-102.0934,KIT CARSON,COLORADO,1.0,1,30.1,15.9,42,6.0,7.6,1.5999999999999996,7.6,0.7,884.7,55,8,17,0.437,0.013658949173986912
2024-08-12 16:30:00,40.85,-103.93,WELD,COLORADO,2.0,1,25.4,15.2,53,15.1,18.5,3.4000000000000004,18.5,0.0,854.8,54,8,16,0.36,0.013658949173986912
2024-05-15 15:00:00,38.89,-104.48,EL PASO,COLORADO,1.0,1,12.2,5.7,64,7.6,7.9,0.3000000000000007,7.9,1.2,805.0,88,5,15,0.256,0.003378035966306925
2024-06-09 15:40:00,39.61,-104.77,ARAPAHOE,COLORADO,1.25,1,26.1,9.6,35,9.6,10.7,1.0999999999999996,10.7,0.0,830.3,100,6,15,0.493,0.0060960943810641766
2024-05-20 20:32:00,40.1649,-102.4748,YUMA,COLORADO,2.5,1,15.9,13.1,83,28.3,40.8,12.499999999999996,40.8,3.2,873.3,100,5,20,0.157,0.011871341615915298
2024-05-30 20:28:00,39.93,-105.02,BROOMFIELD,COLORADO,1.5,1,23.1,3.2,27,5.1,6.0,0.9000000000000004,6.0,0.0,843.0,25,5,20,0.602,0.0044272281229496
2024-06-29 17:26:00,39.84,-105.08,JEFFERSON,COLORADO,0.75,1,29.6,7.7,25,8.9,10.4,1.5,10.4,0.0,844.7,50,6,17,0.683,0.013658949173986912
2024-05-30 19:58:00,40.1,-105.18,BOULDER,COLORADO,1.0,1,25.1,0.7,20,8.9,10.9,2.0,10.9,0.0,845.6,14,5,19,0.859,0.004486005287617445
2024-05-20 20:09:00,38.82,-104.74,EL PASO,COLORADO,1.0,1,20.5,7.8,44,9.8,12.8,3.0,12.8,0.0,809.4,100,5,20,0.394,0.004486005287617445
2024-08-13 18:30:00,40.0893,-102.66,YUMA,COLORADO,1.0,1,23.6,19.2,76,11.5,15.2,3.6999999999999993,15.2,3.9,878.4,100,8,18,0.205,0.013658949173986912
2024-05-28 16:40:00,39.2909,-103.0681,KIT CARSON,COLORADO,1.0,1,23.5,8.8,39,7.3,8.9,1.6000000000000005,8.9,0.2,857.0,67,5,16,0.418,0.004769870080053806
2024-06-01 16:54:00,40.65,-102.67,LOGAN,COLORADO,1.0,1,25.1,7.6,33,8.3,10.1,1.799999999999999,10.1,0.0,876.3,80,6,16,0.468,0.004769870080053806
2024-05-30 21:53:00,39.73,-104.97,DENVER,COLORADO,1.75,1,19.6,6.7,43,22.0,36.0,14.0,36.0,0.2,838.9,25,5,21,0.471,0.011016755364835262
2024-05-30 21:05:00,39.81,-104.87,DENVER,COLORADO,1.0,1,17.1,10.0,63,27.0,39.6,12.600000000000001,39.6,1.5,842.2,36,5,21,0.331,0.010512328706681728
2024-05-20 19:58:00,40.17,-102.66,YUMA,COLORADO,1.75,1,22.9,9.1,41,12.0,16.0,4.0,16.0,0.0,871.2,89,5,19,0.415,0.004769870080053806
2024-05-20 19:26:00,40.09,-102.97,WASHINGTON,COLORADO,2.75,1,20.7,10.5,52,19.0,25.6,6.600000000000001,25.6,0.2,860.3,65,5,19,0.377,0.004769870080053806
2024-05-28 21:02:00,40.39,-104.7,WELD,COLORADO,1.0,1,20.9,4.2,34,7.5,19.5,12.0,19.5,0.0,859.1,5,5,21,0.463,0.013108501210808754
2024-06-13 16:36:00,39.56,-103.33,LINCOLN,COLORADO,1.0,1,30.6,11.1,30,23.4,29.2,5.800000000000001,29.2,0.0,851.7,54,6,16,0.805,0.013658949173986912
2024-05-28 20:50:00,40.4,-104.68,WELD,COLORADO,1.25,1,24.0,4.0,27,4.2,5.4,1.2000000000000002,5.4,0.0,862.4,3,5,20,0.604,0.004486005287617445
2024-07-03 17:04:00,38.96,-104.09,EL PASO,COLORADO,1.0,1,25.0,11.3,42,10.1,13.0,2.9000000000000004,13.0,1.5,817.6,20,7,17,0.44,0.0060960943810641766
2024-07-07 16:44:00,38.85,-104.71,EL PASO,COLORADO,1.0,1,22.8,6.7,35,8.7,10.3,1.6000000000000014,10.3,0.5,815.1,54,7,16,0.496,0.004486005287617445
2024-05-30 22:10:00,39.69,-104.87,ARAPAHOE,COLORADO,1.5,1,15.1,9.7,70,30.2,47.7,17.500000000000004,47.7,0.0,833.4,6,5,22,0.262,0.009185969829559326
2024-05-30 21:50:00,39.71,-104.69,ARAPAHOE,COLORADO,1.5,1,14.4,10.4,77,20.9,31.8,10.900000000000002,31.8,1.3,830.6,94,5,21,0.19,0.004486005287617445
2024-07-19 20:00:00,39.7011,-102.2919,YUMA,COLORADO,1.75,1,28.3,18.9,57,3.3,7.9,4.6000000000000005,7.9,0.0,884.6,3,7,20,0.34,0.012003092095255852
2024-07-03 13:29:00,40.76,-103.06,LOGAN,COLORADO,1.0,1,27.0,15.1,48,17.0,21.6,4.600000000000001,21.6,0.1,886.8,66,7,13,0.407,0.013658949173986912
2024-05-31 17:21:00,39.23,-103.8,ELBERT,COLORADO,1.5,1,21.4,5.9,36,8.8,10.9,2.0999999999999996,10.9,0.4,829.2,99,5,17,0.426,0.0044272281229496
2024-06-08 17:13:00,38.7877,-102.7007,CHEYENNE,COLORADO,2.0,1,25.2,15.2,54,22.4,28.6,6.200000000000003,28.6,0.0,872.0,99,6,17,0.39,0.013658949173986912
2024-05-28 20:47:00,40.42,-104.7,WELD,COLORADO,1.0,1,24.0,4.0,27,4.2,5.4,1.2000000000000002,5.4,0.0,862.3,3,5,20,0.604,0.004486005287617445
2024-05-30 20:35:00,39.9,-104.97,ADAMS,COLORADO,1.0,1,23.5,3.4,27,9.3,10.5,1.1999999999999993,10.5,0.0,840.6,40,5,20,0.609,0.004486005287617445
2024-05-31 17:48:00,39.14,-103.69,LINCOLN,COLORADO,2.25,1,20.6,5.4,37,14.8,18.4,3.599999999999998,18.4,0.0,836.0,76,5,17,0.421,0.006285847630351782
2024-07-20 18:45:00,40.28,-105.16,LARIMER,COLORADO,1.25,1,25.0,8.6,35,15.9,21.8,5.9,21.8,0.0,852.2,50,7,18,0.507,0.004769870080053806
2024-06-08 14:25:00,40.23,-104.07,MORGAN,COLORADO,1.0,1,26.7,13.9,45,21.4,26.7,5.300000000000001,26.7,1.4,863.1,98,6,14,0.453,0.013658949173986912
2024-05-20 20:55:00,40.0,-102.49,YUMA,COLORADO,0.88,1,15.8,13.2,85,17.1,25.6,8.5,25.6,1.9,872.8,86,5,20,0.125,0.004769870080053806
2024-07-07 16:42:00,37.91,-104.79,PUEBLO,COLORADO,1.0,1,23.7,6.5,33,15.6,19.5,3.9000000000000004,19.5,0.0,821.3,79,7,16,0.473,0.004486005287617445
2023-05-19 16:45:00,35.54,-97.53,OKLAHOMA,OKLAHOMA,0.0,0,21.6,17.8,79,30.7,42.7,12.000000000000004,42.7,0.6,974.6,43,5,16,0.191,0.040785372257232666
2023-07-13 16:18:00,33.88,-94.79,MCCURTAIN,OKLAHOMA,0.0,0,35.8,24.5,53,10.9,15.6,4.699999999999999,15.6,0.0,992.7,0,7,16,0.386,0.04106353968381882
2023-05-19 18:25:00,35.48,-97.24,OKLAHOMA,OKLAHOMA,0.0,0,19.9,15.4,76,26.5,38.0,11.5,38.0,0.0,976.6,100,5,18,0.212,0.0537942536175251
2023-10-19 20:03:00,35.3004,-97.5014,CLEVELAND,OKLAHOMA,0.0,0,20.9,6.1,38,5.9,3.8,2.1000000000000005,5.9,0.0,970.8,0,10,20,0.416,0.0044272281229496
2023-06-11 16:49:00,35.72,-97.98,CANADIAN,OKLAHOMA,0.0,0,30.2,16.4,43,16.9,21.6,4.700000000000003,21.6,0.0,967.0,33,6,16,0.436,0.012003092095255852
2023-04-15 15:22:00,34.0291,-97.1894,LOVE,OKLAHOMA,0.0,0,22.8,8.2,39,21.6,30.0,8.399999999999999,30.0,0.0,982.9,0,4,15,0.463,0.004769870080053806
2023-03-28 21:34:00,35.3615,-97.2813,CLEVELAND,OKLAHOMA,0.0,0,7.2,0.8,63,6.5,14.9,8.4,14.9,0.0,983.6,0,3,21,0.239,0.003378035966306925
2023-04-22 14:25:00,35.2169,-96.5239,SEMINOLE,OKLAHOMA,0.0,0,12.1,-0.4,42,17.9,24.8,6.900000000000002,24.8,0.0,987.3,100,4,14,0.404,0.003378035966306925
2023-11-03 13:56:00,34.8701,-98.2186,CADDO,OKLAHOMA,0.0,0,16.5,9.2,62,19.4,27.3,7.900000000000002,27.3,0.0,972.7,0,11,13,0.297,0.0044272281229496
2023-06-11 17:10:00,36.7287,-97.0549,KAY,OKLAHOMA,0.0,0,28.7,15.1,44,20.2,27.4,7.199999999999999,27.4,0.0,973.4,7,6,17,0.464,0.013658949173986912
